timestamp,object_id,forecast_mwh
2026-04-03 05:30:00,OBJ_1002,7.0495
2026-04-03 10:45:00,OBJ_1011,-1.4583
2026-04-03 00:30:00,OBJ_1009,0.0
2026-04-02 19:45:00,OBJ_1004,1.1163
2026-04-01 16:45:00,OBJ_1011,1.0437
2026-04-01 22:30:00,OBJ_1007,2.2624
2026-04-03 00:00:00,OBJ_1001,0.0
2026-04-02 10:45:00,OBJ_1001,3.6261
2026-04-01 11:30:00,OBJ_1009,4.9698
2026-04-03 07:45:00,OBJ_1011,1.4765
2026-04-01 14:15:00,OBJ_1004,1.3672
2026-04-01 00:30:00,OBJ_1010,4.2038
2026-04-02 22:00:00,OBJ_1005,0.6351
2026-04-02 23:15:00,OBJ_1005,1.0515
2026-04-03 19:45:00,OBJ_1004,1.1226
2026-04-02 02:00:00,OBJ_1001,0.0
2026-04-03 07:30:00,OBJ_1014,2.9672
2026-04-03 13:45:00,OBJ_1008,10.8984
2026-04-01 21:15:00,OBJ_1011,1.2555
2026-04-03 23:15:00,OBJ_1008,4.5457
2026-04-01 19:30:00,OBJ_1006,0.4189
2026-04-01 06:45:00,OBJ_1008,4.378
2026-04-02 13:30:00,OBJ_1012,14.9955
2026-04-03 12:30:00,OBJ_1005,-0.872
2026-04-03 12:45:00,OBJ_1011,-1.4844
2026-04-01 21:45:00,OBJ_1014,1.8763
2026-04-01 09:15:00,OBJ_1011,1.393
2026-04-01 03:00:00,OBJ_1010,5.8439
2026-04-03 05:45:00,OBJ_1002,6.5538
2026-04-02 02:45:00,OBJ_1009,0.0
2026-04-02 01:15:00,OBJ_1005,0.71
2026-04-03 05:45:00,OBJ_1001,0.0
2026-04-01 04:15:00,OBJ_1009,0.0
2026-04-02 11:15:00,OBJ_1007,2.5334
2026-04-02 19:00:00,OBJ_1007,3.6444
2026-04-02 13:00:00,OBJ_1007,3.9442
2026-04-01 03:45:00,OBJ_1005,0.7751
2026-04-02 19:45:00,OBJ_1010,5.8889
2026-04-02 21:15:00,OBJ_1009,0.0
2026-04-03 19:15:00,OBJ_1010,4.9096
2026-04-02 11:30:00,OBJ_1011,-1.8567
2026-04-03 10:45:00,OBJ_1002,3.1332
2026-04-01 15:00:00,OBJ_1004,1.252
2026-04-01 11:15:00,OBJ_1004,1.0603
2026-04-01 11:00:00,OBJ_1012,17.3534
2026-04-03 00:45:00,OBJ_1011,0.9289
2026-04-03 08:15:00,OBJ_1011,1.38
2026-04-01 11:45:00,OBJ_1002,3.9147
2026-04-01 14:45:00,OBJ_1001,3.8354
2026-04-01 17:30:00,OBJ_1001,2.3502
2026-04-02 05:00:00,OBJ_1002,7.1782
2026-04-03 09:00:00,OBJ_1007,2.4838
2026-04-02 02:15:00,OBJ_1010,6.2257
2026-04-01 01:00:00,OBJ_1006,0.0
2026-04-03 17:30:00,OBJ_1007,4.2218
2026-04-01 22:15:00,OBJ_1005,0.6748
2026-04-02 12:30:00,OBJ_1005,-1.2244
2026-04-01 22:00:00,OBJ_1009,0.0
2026-04-02 15:45:00,OBJ_1012,11.2968
2026-04-03 23:00:00,OBJ_1002,3.7707
2026-04-03 05:00:00,OBJ_1001,0.0
2026-04-02 15:30:00,OBJ_1007,5.0387
2026-04-03 21:30:00,OBJ_1002,5.1961
2026-04-01 20:15:00,OBJ_1005,0.6118
2026-04-02 01:00:00,OBJ_1001,0.0
2026-04-03 09:15:00,OBJ_1009,3.7193
2026-04-03 20:45:00,OBJ_1010,4.262
2026-04-01 11:15:00,OBJ_1009,4.992
2026-04-01 04:45:00,OBJ_1010,6.1772
2026-04-03 17:15:00,OBJ_1009,3.2499
2026-04-03 23:45:00,OBJ_1004,0.9346
2026-04-03 07:15:00,OBJ_1005,0.6282
2026-04-02 17:00:00,OBJ_1012,14.0991
2026-04-01 01:45:00,OBJ_1012,3.9711
2026-04-01 09:45:00,OBJ_1011,1.2584
2026-04-01 11:15:00,OBJ_1011,-1.6632
2026-04-03 01:30:00,OBJ_1006,0.0
2026-04-02 22:45:00,OBJ_1007,1.9362
2026-04-01 20:45:00,OBJ_1006,0.0
2026-04-03 10:15:00,OBJ_1007,2.4286
2026-04-01 17:00:00,OBJ_1009,3.655
2026-04-02 02:15:00,OBJ_1009,0.0
2026-04-03 19:30:00,OBJ_1009,0.6372
2026-04-02 23:30:00,OBJ_1014,1.9847
2026-04-03 04:15:00,OBJ_1011,1.5292
2026-04-01 05:45:00,OBJ_1012,5.231
2026-04-01 09:15:00,OBJ_1014,1.771
2026-04-03 14:45:00,OBJ_1009,5.8009
2026-04-01 14:15:00,OBJ_1008,12.0107
2026-04-03 12:15:00,OBJ_1007,3.3389
2026-04-01 09:30:00,OBJ_1006,3.0716
2026-04-02 13:15:00,OBJ_1006,3.8606
2026-04-02 20:30:00,OBJ_1005,0.8165
2026-04-02 18:30:00,OBJ_1005,0.9866
2026-04-03 18:00:00,OBJ_1001,2.1259
2026-04-01 22:30:00,OBJ_1002,2.9878
2026-04-01 20:15:00,OBJ_1006,0.0
2026-04-02 09:00:00,OBJ_1012,17.2076
2026-04-02 00:45:00,OBJ_1007,3.3094
2026-04-03 08:45:00,OBJ_1014,2.374
2026-04-02 02:15:00,OBJ_1008,3.9196
2026-04-03 17:30:00,OBJ_1011,1.4816
2026-04-02 05:30:00,OBJ_1004,1.2039
2026-04-02 04:00:00,OBJ_1006,0.0
2026-04-03 13:00:00,OBJ_1014,2.5846
2026-04-01 20:30:00,OBJ_1004,1.1621
2026-04-03 22:30:00,OBJ_1007,2.2915
2026-04-03 03:30:00,OBJ_1006,0.0
2026-04-03 15:45:00,OBJ_1005,1.0464
2026-04-03 15:45:00,OBJ_1010,4.8088
2026-04-03 04:15:00,OBJ_1004,1.2601
2026-04-03 21:15:00,OBJ_1002,3.7981
2026-04-02 05:45:00,OBJ_1009,0.0
2026-04-03 12:45:00,OBJ_1006,4.8436
2026-04-03 16:00:00,OBJ_1012,17.8394
2026-04-02 07:00:00,OBJ_1014,2.6706
2026-04-02 06:15:00,OBJ_1006,0.2166
2026-04-02 18:00:00,OBJ_1008,11.1423
2026-04-01 23:30:00,OBJ_1004,1.1117
2026-04-01 07:45:00,OBJ_1014,2.9533
2026-04-02 23:15:00,OBJ_1010,4.0589
2026-04-02 20:45:00,OBJ_1009,0.0
2026-04-01 19:30:00,OBJ_1012,14.8905
2026-04-03 20:30:00,OBJ_1011,1.0154
2026-04-01 00:30:00,OBJ_1001,0.3
2026-04-02 18:45:00,OBJ_1004,1.2162
2026-04-01 00:30:00,OBJ_1003,1.6056
2026-04-02 19:45:00,OBJ_1009,0.3577
2026-04-01 06:15:00,OBJ_1009,0.3309
2026-04-01 14:15:00,OBJ_1014,3.2149
2026-04-03 16:45:00,OBJ_1009,3.092
2026-04-03 03:45:00,OBJ_1005,0.7957
2026-04-03 19:45:00,OBJ_1006,0.2358
2026-04-02 12:15:00,OBJ_1006,4.5667
2026-04-03 06:15:00,OBJ_1011,1.0264
2026-04-03 09:00:00,OBJ_1001,2.8055
2026-04-03 08:30:00,OBJ_1004,1.0048
2026-04-01 15:15:00,OBJ_1008,12.7575
2026-04-03 01:45:00,OBJ_1006,0.0
2026-04-03 00:15:00,OBJ_1007,3.0545
2026-04-01 09:45:00,OBJ_1006,2.8974
2026-04-03 01:45:00,OBJ_1011,1.216
2026-04-01 20:30:00,OBJ_1001,0.0
2026-04-01 04:00:00,OBJ_1004,1.0133
2026-04-03 09:45:00,OBJ_1004,1.0523
2026-04-01 18:30:00,OBJ_1011,0.9833
2026-04-03 01:30:00,OBJ_1007,4.1267
2026-04-01 16:15:00,OBJ_1007,5.3573
2026-04-01 04:45:00,OBJ_1014,2.9421
2026-04-01 03:15:00,OBJ_1007,5.2673
2026-04-02 13:45:00,OBJ_1007,4.4948
2026-04-01 04:00:00,OBJ_1008,4.3695
2026-04-02 14:45:00,OBJ_1002,6.7709
2026-04-02 03:00:00,OBJ_1010,6.695
2026-04-01 00:15:00,OBJ_1012,4.1356
2026-04-01 12:00:00,OBJ_1012,14.5618
2026-04-02 15:00:00,OBJ_1010,6.9676
2026-04-01 15:30:00,OBJ_1006,3.5098
2026-04-01 00:30:00,OBJ_1006,0.0
2026-04-03 13:15:00,OBJ_1009,5.601
2026-04-03 12:45:00,OBJ_1001,3.7231
2026-04-03 01:30:00,OBJ_1011,1.3269
2026-04-02 05:15:00,OBJ_1014,3.4744
2026-04-02 23:30:00,OBJ_1004,1.1466
2026-04-02 21:00:00,OBJ_1001,0.0
2026-04-02 06:00:00,OBJ_1007,5.0939
2026-04-03 09:00:00,OBJ_1008,10.6334
2026-04-03 16:00:00,OBJ_1010,5.9
2026-04-01 04:45:00,OBJ_1009,0.0
2026-04-02 05:45:00,OBJ_1011,1.3822
2026-04-01 10:30:00,OBJ_1014,1.4556
2026-04-02 17:15:00,OBJ_1010,6.05
2026-04-02 15:45:00,OBJ_1002,6.1938
2026-04-02 06:15:00,OBJ_1002,6.4979
2026-04-01 21:00:00,OBJ_1004,1.1074
2026-04-01 04:30:00,OBJ_1008,3.5118
2026-04-01 19:15:00,OBJ_1002,7.341
2026-04-01 02:30:00,OBJ_9999,0.0
2026-04-01 16:30:00,OBJ_1004,1.0275
2026-04-02 16:00:00,OBJ_1011,1.1687
2026-04-03 20:00:00,OBJ_1007,3.4858
2026-04-01 11:30:00,OBJ_1005,-0.805
2026-04-03 03:45:00,OBJ_1010,5.6515
2026-04-02 12:45:00,OBJ_1002,6.4436
2026-04-02 12:45:00,OBJ_1006,4.8325
2026-04-03 01:15:00,OBJ_1011,1.1628
2026-04-03 14:30:00,OBJ_1010,6.4396
2026-04-02 04:00:00,OBJ_1001,0.0
2026-04-01 11:15:00,OBJ_1012,13.7725
2026-04-02 07:30:00,OBJ_1004,1.0036
2026-04-01 05:15:00,OBJ_1007,5.0876
2026-04-02 10:15:00,OBJ_1014,1.5035
2026-04-01 21:15:00,OBJ_1012,12.8808
2026-04-01 13:00:00,OBJ_1005,-0.8985
2026-04-02 07:15:00,OBJ_1006,1.0992
2026-04-02 06:00:00,OBJ_1005,0.7661
2026-04-01 01:45:00,OBJ_1014,2.5693
2026-04-02 03:15:00,OBJ_1009,0.0
2026-04-01 18:15:00,OBJ_1010,5.771
2026-04-02 11:15:00,OBJ_1006,3.4372
2026-04-01 13:30:00,OBJ_1004,1.3358
2026-04-02 03:45:00,OBJ_1001,0.0
2026-04-01 02:30:00,OBJ_1006,0.0
2026-04-03 18:15:00,OBJ_1005,0.8906
2026-04-03 03:30:00,OBJ_1012,6.1564
2026-04-01 00:00:00,OBJ_1014,2.1847
2026-04-01 05:15:00,OBJ_1004,1.1556
2026-04-02 00:30:00,OBJ_1001,0.0
2026-04-03 15:00:00,OBJ_1011,1.3714
2026-04-02 05:00:00,OBJ_1014,3.187
2026-04-01 20:15:00,OBJ_1001,0.0
2026-04-03 12:00:00,OBJ_1009,5.5305
2026-04-01 04:30:00,OBJ_1004,1.0908
2026-04-02 11:00:00,OBJ_1010,2.9912
2026-04-01 15:15:00,OBJ_1006,3.9986
2026-04-02 09:30:00,OBJ_1010,3.1377
2026-04-02 17:15:00,OBJ_1001,2.6522
2026-04-02 02:45:00,OBJ_1002,7.2018
2026-04-02 14:15:00,OBJ_1006,3.8723
2026-04-03 22:15:00,OBJ_1002,2.7599
2026-04-01 15:45:00,OBJ_1001,3.4706
2026-04-03 02:45:00,OBJ_1012,5.8812
2026-04-01 08:45:00,OBJ_1005,0.8104
2026-04-03 03:00:00,OBJ_1009,0.0
2026-04-01 04:15:00,OBJ_1008,4.0227
2026-04-02 16:45:00,OBJ_1005,0.6416
2026-04-02 06:30:00,OBJ_1011,0.9782
2026-04-03 15:45:00,OBJ_1002,6.9876
2026-04-02 16:00:00,OBJ_1012,13.8228
2026-04-02 00:30:00,OBJ_1007,3.7846
2026-04-03 03:45:00,OBJ_1006,0.0
2026-04-02 03:30:00,OBJ_1006,0.0
2026-04-03 07:00:00,OBJ_1005,0.6405
2026-04-03 03:15:00,OBJ_1002,6.8432
2026-04-01 11:45:00,OBJ_1014,1.6344
2026-04-03 13:00:00,OBJ_1010,4.4784
2026-04-02 09:00:00,OBJ_1002,3.6478
2026-04-01 10:30:00,OBJ_1001,3.3096
2026-04-02 22:00:00,OBJ_1004,1.2142
2026-04-03 17:45:00,OBJ_1014,3.6607
2026-04-01 05:00:00,OBJ_1009,0.0
2026-04-02 23:45:00,OBJ_1006,0.0
2026-04-03 04:30:00,OBJ_1011,1.0934
2026-04-01 16:30:00,OBJ_1001,3.0216
2026-04-01 21:45:00,OBJ_1001,0.0
2026-04-03 23:45:00,OBJ_1012,5.7862
2026-04-02 13:45:00,OBJ_1002,6.6389
2026-04-03 16:00:00,OBJ_1002,7.1719
2026-04-01 04:00:00,OBJ_1011,1.2735
2026-04-03 05:15:00,OBJ_1009,0.0
2026-04-02 14:45:00,OBJ_1012,14.7426
2026-04-02 00:00:00,OBJ_1006,0.0
2026-04-02 16:00:00,OBJ_1001,2.8431
2026-04-01 07:30:00,OBJ_1008,9.839
2026-04-01 12:00:00,OBJ_1002,4.767
2026-04-02 19:15:00,OBJ_1009,0.9796
2026-04-03 21:00:00,OBJ_1009,0.0
2026-04-03 23:00:00,OBJ_1004,1.0458
2026-04-01 08:30:00,OBJ_1006,2.3537
2026-04-03 19:15:00,OBJ_1011,1.03
2026-04-02 06:00:00,OBJ_1004,1.112
2026-04-02 15:45:00,OBJ_1005,0.8118
2026-04-02 19:15:00,OBJ_1008,9.6092
2026-04-03 09:15:00,OBJ_1002,4.1026
2026-04-02 21:00:00,OBJ_1014,1.7921
2026-04-03 20:30:00,OBJ_1006,0.0
2026-04-03 02:30:00,OBJ_1002,5.8346
2026-04-03 12:00:00,OBJ_1006,4.6935
2026-04-03 18:15:00,OBJ_1002,8.0087
2026-04-03 01:45:00,OBJ_1007,4.2504
2026-04-03 01:30:00,OBJ_1012,5.4145
2026-04-01 03:45:00,OBJ_1014,3.0472
2026-04-01 04:00:00,OBJ_1009,0.0
2026-04-02 09:45:00,OBJ_1005,0.8123
2026-04-01 20:45:00,OBJ_1009,0.0
2026-04-01 19:45:00,OBJ_1004,1.2835
2026-04-02 05:30:00,OBJ_1002,7.6058
2026-04-02 20:45:00,OBJ_1012,15.6707
2026-04-01 11:45:00,OBJ_1006,4.0911
2026-04-02 22:00:00,OBJ_1008,4.6392
2026-04-02 16:30:00,OBJ_1007,4.1324
2026-04-02 12:00:00,OBJ_1009,5.1333
2026-04-03 10:30:00,OBJ_1012,14.8012
2026-04-02 12:30:00,OBJ_1002,5.1499
2026-04-03 21:00:00,OBJ_1001,0.0
2026-04-03 12:45:00,OBJ_1014,2.0164
2026-04-02 10:00:00,OBJ_1008,8.2669
2026-04-03 20:00:00,OBJ_1002,5.4779
2026-04-02 07:30:00,OBJ_1005,0.6659
2026-04-01 03:45:00,OBJ_1010,5.2983
2026-04-02 04:30:00,OBJ_1011,1.1419
2026-04-02 23:45:00,OBJ_1004,1.1773
2026-04-03 00:45:00,OBJ_1014,2.9015
2026-04-01 13:00:00,OBJ_1007,4.0463
2026-04-03 01:15:00,OBJ_1005,0.9006
2026-04-01 21:45:00,OBJ_1002,4.0978
2026-04-03 16:00:00,OBJ_1007,4.5462
2026-04-03 04:00:00,OBJ_1014,2.8223
2026-04-03 16:45:00,OBJ_1007,5.0441
2026-04-03 12:00:00,OBJ_1010,4.2916
2026-04-01 06:00:00,OBJ_1002,6.5095
2026-04-03 15:15:00,OBJ_1005,1.0901
2026-04-03 03:30:00,OBJ_1005,0.7513
2026-04-03 05:30:00,OBJ_1012,4.3328
2026-04-02 07:30:00,OBJ_1007,4.4514
2026-04-01 00:15:00,OBJ_1011,1.0767
2026-04-02 03:15:00,OBJ_1006,0.0
2026-04-02 07:15:00,OBJ_1001,1.1413
2026-04-02 05:00:00,OBJ_1005,0.8198
2026-04-02 07:45:00,OBJ_1005,0.912
2026-04-03 13:45:00,OBJ_1006,3.994
2026-04-03 11:15:00,OBJ_1002,4.4362
2026-04-01 23:15:00,OBJ_1004,1.2867
2026-04-01 02:00:00,OBJ_1008,3.814
2026-04-02 04:15:00,OBJ_1007,4.2754
2026-04-01 05:15:00,OBJ_1011,1.3384
2026-04-03 21:30:00,OBJ_1010,3.8317
2026-04-03 06:15:00,OBJ_1009,0.2765
2026-04-02 16:00:00,OBJ_1004,1.1228
2026-04-03 03:00:00,OBJ_1011,1.0656
2026-04-01 23:00:00,OBJ_1011,1.339
2026-04-01 03:00:00,OBJ_1007,4.7786
2026-04-01 13:30:00,OBJ_1012,12.9177
2026-04-02 19:30:00,OBJ_1005,0.6632
2026-04-03 00:45:00,OBJ_1006,0.0
2026-04-01 04:30:00,OBJ_1011,0.9527
2026-04-02 06:00:00,OBJ_1006,0.0
2026-04-01 10:15:00,OBJ_1008,10.2989
2026-04-03 21:00:00,OBJ_1010,3.7343
2026-04-01 05:00:00,OBJ_1001,0.0
2026-04-01 16:30:00,OBJ_1010,5.3208
2026-04-03 09:30:00,OBJ_1009,4.0774
2026-04-01 00:15:00,OBJ_9999,0.0
2026-04-02 18:00:00,OBJ_1009,2.2483
2026-04-02 13:30:00,OBJ_1011,-1.4358
2026-04-02 03:30:00,OBJ_1014,3.1754
2026-04-03 08:00:00,OBJ_1009,2.51
2026-04-02 14:00:00,OBJ_1007,4.941
2026-04-01 08:15:00,OBJ_1006,1.9038
2026-04-02 13:15:00,OBJ_1008,9.1015
2026-04-01 17:45:00,OBJ_1010,6.3444
2026-04-03 19:45:00,OBJ_1001,0.2363
2026-04-01 14:30:00,OBJ_1011,-1.8949
2026-04-03 15:30:00,OBJ_1004,1.1381
2026-04-01 09:30:00,OBJ_1007,3.3468
2026-04-01 04:45:00,OBJ_1002,6.6954
2026-04-03 19:00:00,OBJ_1009,1.1132
2026-04-02 20:15:00,OBJ_1011,1.3745
2026-04-01 07:15:00,OBJ_1011,0.9508
2026-04-02 11:45:00,OBJ_1010,2.9786
2026-04-01 23:00:00,OBJ_1014,1.6127
2026-04-01 23:15:00,OBJ_1008,4.08
2026-04-03 12:45:00,OBJ_1012,14.7611
2026-04-03 20:00:00,OBJ_1011,0.8532
2026-04-02 23:00:00,OBJ_1004,1.1852
2026-04-01 10:00:00,OBJ_1007,2.1141
2026-04-02 17:00:00,OBJ_1006,2.3578
2026-04-03 04:00:00,OBJ_1002,7.4999
2026-04-01 09:00:00,OBJ_1007,3.0323
2026-04-01 03:45:00,OBJ_1002,7.4072
2026-04-03 01:45:00,OBJ_1001,0.0
2026-04-02 15:30:00,OBJ_1008,10.0116
2026-04-03 21:15:00,OBJ_1012,16.8158
2026-04-01 21:00:00,OBJ_1010,3.7213
2026-04-02 18:30:00,OBJ_1014,2.6145
2026-04-01 20:00:00,OBJ_1007,3.0738
2026-04-03 23:45:00,OBJ_1008,3.5596
2026-04-02 19:45:00,OBJ_1012,18.3061
2026-04-01 06:00:00,OBJ_1011,1.1578
2026-04-01 11:00:00,OBJ_1011,-1.3666
2026-04-02 21:15:00,OBJ_1014,2.0529
2026-04-02 11:30:00,OBJ_1001,3.7345
2026-04-02 19:15:00,OBJ_1007,4.608
2026-04-02 02:00:00,OBJ_1002,7.4631
2026-04-03 06:00:00,OBJ_1005,0.8378
2026-04-03 15:00:00,OBJ_1007,4.8326
2026-04-02 07:15:00,OBJ_1009,1.5305
2026-04-03 00:15:00,OBJ_1006,0.0
2026-04-03 04:30:00,OBJ_1009,0.0
2026-04-01 09:00:00,OBJ_1014,1.8043
2026-04-01 00:00:00,OBJ_1006,0.0
2026-04-03 09:00:00,OBJ_1012,11.7796
2026-04-03 22:45:00,OBJ_1001,0.0
2026-04-02 17:45:00,OBJ_1001,1.9453
2026-04-01 22:00:00,OBJ_1007,2.2185
2026-04-03 10:30:00,OBJ_1007,2.409
2026-04-01 10:15:00,OBJ_1012,13.3317
2026-04-02 15:45:00,OBJ_1011,1.2081
2026-04-03 22:15:00,OBJ_1007,2.5061
2026-04-03 12:15:00,OBJ_1006,4.1379
2026-04-02 02:45:00,OBJ_1007,4.4297
2026-04-02 03:00:00,OBJ_1005,0.7
2026-04-01 04:00:00,OBJ_1001,0.0
2026-04-02 08:45:00,OBJ_1006,2.2088
2026-04-03 22:30:00,OBJ_1010,2.6118
2026-04-01 19:45:00,OBJ_1012,12.7012
2026-04-01 03:00:00,OBJ_1008,2.9834
2026-04-01 13:30:00,OBJ_1005,-1.0653
2026-04-01 18:15:00,OBJ_1005,0.8514
2026-04-03 20:15:00,OBJ_1005,0.9974
2026-04-01 14:00:00,OBJ_1010,4.9991
2026-04-02 05:45:00,OBJ_1010,5.8116
2026-04-03 14:45:00,OBJ_1004,1.2066
2026-04-01 23:00:00,OBJ_1002,4.1332
2026-04-01 11:00:00,OBJ_1006,4.0688
2026-04-01 14:00:00,OBJ_1006,4.3366
2026-04-03 16:15:00,OBJ_1011,1.0738
2026-04-02 17:30:00,OBJ_1009,3.0758
2026-04-03 04:30:00,OBJ_1005,0.8065
2026-04-03 01:30:00,OBJ_1002,5.3869
2026-04-03 22:15:00,OBJ_1009,0.0
2026/04/01 00:30:00,OBJ_1002,2.8
2026-04-02 23:15:00,OBJ_1012,4.4828
2026-04-02 19:45:00,OBJ_1008,10.5214
2026-04-03 18:00:00,OBJ_1011,1.2295
2026-04-03 22:15:00,OBJ_1008,4.565
2026-04-03 08:00:00,OBJ_1006,1.9362
2026-04-02 08:00:00,OBJ_1005,0.8114
2026-04-01 04:15:00,OBJ_1010,5.284
2026-04-01 07:15:00,OBJ_1002,6.3337
2026-04-01 02:15:00,OBJ_1002,6.7521
2026-04-03 00:00:00,OBJ_1009,0.0
2026-04-01 00:15:00,OBJ_1005,0.8804
2026-04-03 17:30:00,OBJ_1001,2.3835
2026-04-01 17:30:00,OBJ_1012,11.2702
2026-04-03 04:15:00,OBJ_1005,0.8326
2026-04-03 15:15:00,OBJ_1007,4.6294
2026-04-01 04:15:00,OBJ_1014,2.9737
2026-04-03 10:00:00,OBJ_1010,2.9172
2026-04-03 02:45:00,OBJ_1005,0.7197
2026-04-03 00:15:00,OBJ_1009,0.0
2026-04-03 01:00:00,OBJ_1009,0.0
2026-04-02 05:45:00,OBJ_1005,0.8481
2026-04-03 07:00:00,OBJ_1014,2.9203
2026-04-02 15:15:00,OBJ_1008,11.2722
2026-04-01 08:15:00,OBJ_1011,1.4855
2026-04-02 02:30:00,OBJ_1009,0.0
2026-04-01 01:30:00,OBJ_1002,5.2852
2026-04-03 06:45:00,OBJ_1006,0.6878
2026-04-03 00:15:00,OBJ_1005,0.7285
2026-04-03 13:30:00,OBJ_1009,5.8939
2026-04-01 21:00:00,OBJ_1008,11.4362
2026-04-03 10:00:00,OBJ_1009,3.8277
2026-04-03 16:45:00,OBJ_1010,6.3577
2026-04-01 15:00:00,OBJ_1011,1.0575
2026-04-03 16:15:00,OBJ_1010,6.3772
2026-04-02 14:30:00,OBJ_1009,5.2611
2026-04-01 14:15:00,OBJ_1006,3.8128
2026-04-03 02:45:00,OBJ_1008,3.4272
2026-04-03 05:15:00,OBJ_1005,0.7468
2026-04-03 10:45:00,OBJ_1010,2.5034
2026-04-02 02:00:00,OBJ_1006,0.0
2026-04-03 16:00:00,OBJ_1006,3.3293
2026-04-02 15:30:00,OBJ_1001,3.5842
2026-04-01 02:30:00,OBJ_1014,3.5536
2026-04-03 14:00:00,OBJ_1002,5.666
2026-04-03 08:00:00,OBJ_1007,3.6718
2026-04-01 15:45:00,OBJ_1011,0.8513
2026-04-01 04:00:00,OBJ_1006,0.0
2026-04-02 04:00:00,OBJ_1012,6.1795
2026-04-03 00:45:00,OBJ_1004,1.1464
2026-04-01 02:15:00,OBJ_1012,4.8255
2026-04-01 20:45:00,OBJ_1008,9.1148
2026-04-02 09:15:00,OBJ_1005,0.5867
2026-04-03 18:00:00,OBJ_1010,5.2257
2026-04-02 04:30:00,OBJ_1002,8.2703
2026-04-02 23:30:00,OBJ_1001,0.0
2026-04-03 09:15:00,OBJ_1011,0.9786
2026-04-01 08:45:00,OBJ_1004,1.2958
2026-04-02 13:00:00,OBJ_1002,5.5905
2026-04-03 01:45:00,OBJ_1009,0.0
2026-04-01 18:45:00,OBJ_1004,1.1171
2026-04-01 18:15:00,OBJ_1001,1.6265
2026-04-03 12:45:00,OBJ_1002,5.5596
2026-04-01 05:15:00,OBJ_1006,0.0
2026-04-01 05:30:00,OBJ_1014,3.3816
2026-04-02 09:45:00,OBJ_1007,2.3168
2026-04-01 12:15:00,OBJ_1007,3.463
2026-04-03 13:30:00,OBJ_1008,9.3347
2026-04-01 08:45:00,OBJ_1002,6.0287
2026-04-03 04:00:00,OBJ_1005,0.7939
2026-04-03 12:15:00,OBJ_1012,16.0206
2026-04-03 09:45:00,OBJ_1001,2.802
2026-04-01 02:45:00,OBJ_1010,6.1946
2026-04-03 22:00:00,OBJ_1005,0.813
2026-04-02 20:15:00,OBJ_1006,0.0
2026-04-01 08:00:00,OBJ_1004,1.1888
2026-04-01 16:30:00,OBJ_1006,2.7635
2026-04-02 11:30:00,OBJ_1006,4.0647
2026-04-03 07:00:00,OBJ_1004,1.0092
2026-04-01 02:30:00,OBJ_1002,6.9755
2026-04-03 02:15:00,OBJ_1002,6.3866
2026-04-02 06:30:00,OBJ_1004,1.0361
2026-04-01 08:00:00,OBJ_1001,1.7628
2026-04-01 11:30:00,OBJ_1010,3.7093
2026-04-01 00:00:00,OBJ_1004,1.1484
2026-04-01 17:15:00,OBJ_1010,5.4803
2026-04-03 07:15:00,OBJ_1008,11.135
2026-04-02 01:15:00,OBJ_1010,4.8001
2026-04-03 05:15:00,OBJ_1002,5.8328
2026-04-03 03:45:00,OBJ_1014,3.8138
2026-04-02 15:00:00,OBJ_1002,7.9044
2026-04-01 00:30:00,OBJ_1004,0.9932
2026-04-02 04:15:00,OBJ_1004,1.1515
2026-04-01 07:45:00,OBJ_1010,4.5138
2026-04-02 17:15:00,OBJ_1011,1.4792
2026-04-03 02:30:00,OBJ_1009,0.0
2026-04-02 18:15:00,OBJ_1008,10.1392
2026-04-03 10:00:00,OBJ_1005,-1.0063
2026-04-03 04:00:00,OBJ_1008,2.8958
2026-04-03 00:00:00,OBJ_1007,3.8111
2026-04-01 22:00:00,OBJ_1001,0.0
2026-04-02 07:15:00,OBJ_1014,3.2302
2026-04-01 15:15:00,OBJ_1010,6.0486
2026-04-02 08:45:00,OBJ_1008,11.2781
2026-04-03 21:15:00,OBJ_1006,0.0
2026-04-01 20:15:00,OBJ_1007,3.3243
2026-04-03 22:45:00,OBJ_1009,0.0
2026-04-02 02:15:00,OBJ_1007,4.9392
2026-04-01 01:15:00,OBJ_9999,0.0
2026-04-03 14:00:00,OBJ_1008,12.4107
2026-04-03 06:00:00,OBJ_1006,0.0
2026-04-02 15:15:00,OBJ_1001,3.7453
2026-04-02 14:30:00,OBJ_1014,3.6717
2026-04-01 14:00:00,OBJ_1004,1.1606
2026-04-01 22:30:00,OBJ_1004,1.2016
2026-04-01 17:45:00,OBJ_1011,1.0534
2026-04-02 15:15:00,OBJ_1011,1.0729
2026-04-03 13:00:00,OBJ_1005,-1.0134
2026-04-02 18:45:00,OBJ_1008,13.08
2026-04-01 22:45:00,OBJ_1004,1.0213
2026-04-01 12:30:00,OBJ_1012,15.8078
2026-04-01 12:30:00,OBJ_1011,-1.2971
2026-04-02 01:30:00,OBJ_1006,0.0
2026-04-03 02:45:00,OBJ_1007,5.1685
2026-04-01 11:45:00,OBJ_1005,-0.8552
2026-04-02 04:15:00,OBJ_1005,0.7191
2026-04-02 15:15:00,OBJ_1007,4.8425
2026-04-03 09:30:00,OBJ_1002,4.094
2026-04-02 00:00:00,OBJ_1008,3.9422
2026-04-01 07:45:00,OBJ_1005,0.9556
