timestamp,object_id,actual_mwh
2026-04-02 18:45:00,OBJ_1010,5.8831
2026-04-02 02:15:00,OBJ_1012,5.3343
2026-04-01 23:00:00,OBJ_1006,0.0
2026-04-03 13:45:00,OBJ_1010,5.6197
2026-04-03 22:45:00,OBJ_1011,0.9606
2026-04-02 03:30:00,OBJ_1002,7.2005
2026-04-01 06:30:00,OBJ_1007,3.9108
2026-04-02 06:15:00,OBJ_1006,0.2401
2026-04-01 06:15:00,OBJ_1005,0.8213
2026-04-02 19:30:00,OBJ_1005,0.6822
2026-04-02 05:00:00,OBJ_1011,1.3342
2026-04-01 04:45:00,OBJ_1005,0.9136
2026-04-03 22:15:00,OBJ_1011,1.4005
2026-04-01 11:45:00,OBJ_1012,17.6977
2026-04-01 22:15:00,OBJ_1006,0.0
2026-04-01 02:30:00,OBJ_1010,5.8368
2026-04-01 06:15:00,OBJ_1008,4.0764
2026-04-03 16:30:00,OBJ_1007,5.3602
2026-04-01 14:15:00,OBJ_1012,13.0766
2026-04-03 02:30:00,OBJ_1002,6.4671
2026-04-03 12:45:00,OBJ_1009,5.7956
2026-04-03 15:45:00,OBJ_1010,5.7368
2026-04-01 07:15:00,OBJ_1010,4.9103
2026-04-02 02:30:00,OBJ_1001,0.0
2026-04-03 16:45:00,OBJ_1006,2.6265
2026-04-01 06:30:00,OBJ_1010,5.3091
2026-04-02 19:45:00,OBJ_1002,6.7318
2026-04-03 16:30:00,OBJ_1010,6.0558
2026-04-03 14:45:00,OBJ_1007,4.7628
2026-04-02 15:45:00,OBJ_1006,3.4088
2026-04-03 20:15:00,OBJ_1006,0.0
2026-04-02 03:30:00,OBJ_1011,0.9879
2026-04-02 05:45:00,OBJ_1010,5.2982
2026-04-03 11:15:00,OBJ_1002,4.2683
2026-04-01 02:15:00,OBJ_1009,0.0
2026-04-02 23:15:00,OBJ_1001,0.0
2026-04-02 02:00:00,OBJ_1005,0.9107
2026-04-01 15:15:00,OBJ_1001,3.8559
2026-04-03 01:15:00,OBJ_1005,0.9702
2026-04-03 09:00:00,OBJ_1007,3.2484
2026-04-02 13:00:00,OBJ_1012,15.3699
2026-04-03 01:00:00,OBJ_1008,3.7922
2026-04-03 15:15:00,OBJ_1014,2.9669
2026-04-01 12:00:00,OBJ_1009,5.5859
2026-04-02 22:30:00,OBJ_1010,2.4115
2026-04-02 21:15:00,OBJ_1008,11.6906
2026-04-01 22:15:00,OBJ_1007,2.1374
2026-04-02 14:45:00,OBJ_1001,4.1516
2026-04-01 03:00:00,OBJ_1006,0.0
2026-04-02 08:00:00,OBJ_1007,3.4849
2026-04-02 03:00:00,OBJ_1001,0.0
2026-04-02 08:45:00,OBJ_1006,2.4602
2026-04-03 04:30:00,OBJ_1014,3.5199
2026-04-03 06:00:00,OBJ_1014,3.4661
2026-04-01 19:15:00,OBJ_1011,1.4985
2026-04-03 12:00:00,OBJ_1008,11.2547
2026-04-02 01:15:00,OBJ_1006,0.0
2026-04-02 05:00:00,OBJ_1006,0.0
2026-04-01 03:30:00,OBJ_1006,0.0
2026-04-01 20:15:00,OBJ_1002,4.9543
2026-04-03 12:30:00,OBJ_1012,16.4502
2026-04-01 23:30:00,OBJ_1012,4.9525
2026-04-03 08:45:00,OBJ_1006,2.5109
2026-04-02 03:00:00,OBJ_1014,3.6856
2026-04-01 02:00:00,OBJ_1009,0.0
2026-04-01 15:30:00,OBJ_1001,3.3381
2026-04-02 07:45:00,OBJ_1007,3.5929
2026-04-02 18:30:00,OBJ_1002,7.7226
2026-04-02 03:45:00,OBJ_1007,4.7787
2026-04-03 23:15:00,OBJ_1007,3.0926
2026-04-02 12:45:00,OBJ_1007,3.7421
2026-04-01 16:30:00,OBJ_1014,3.3603
2026-04-03 20:45:00,OBJ_1005,0.8789
2026-04-01 07:00:00,OBJ_1002,6.8269
2026-04-02 17:15:00,OBJ_1001,2.5899
2026-04-03 11:15:00,OBJ_1014,1.7871
2026-04-03 13:00:00,OBJ_1005,-1.1086
2026-04-02 12:15:00,OBJ_1010,4.4981
2026-04-01 02:00:00,OBJ_1001,0.0
2026-04-02 09:00:00,OBJ_1012,16.685
2026-04-01 06:15:00,OBJ_1006,0.2248
2026-04-01 00:30:00,OBJ_1014,2.3911
2026-04-03 15:30:00,OBJ_1005,0.7626
2026-04-03 06:30:00,OBJ_1006,0.4816
2026-04-02 06:15:00,OBJ_1011,1.1694
2026-04-02 18:00:00,OBJ_1010,5.8069
2026-04-01 04:15:00,OBJ_1007,4.5892
2026-04-01 09:00:00,OBJ_1005,0.8619
2026-04-03 23:30:00,OBJ_1008,3.6647
2026-04-03 22:00:00,OBJ_1001,0.0
2026-04-03 04:00:00,OBJ_1012,5.5913
2026-04-02 15:15:00,OBJ_1009,4.58
2026-04-03 12:45:00,OBJ_1002,5.4703
2026-04-01 07:45:00,OBJ_1009,2.0478
2026-04-01 00:30:00,OBJ_1012,5.4595
2026-04-01 06:30:00,OBJ_1002,6.0396
2026-04-01 03:15:00,OBJ_1012,4.8762
2026-04-01 22:00:00,OBJ_1006,0.0
2026-04-01 16:00:00,OBJ_1014,3.3622
2026-04-02 19:00:00,OBJ_1011,1.0485
2026-04-01 17:30:00,OBJ_1011,1.1769
2026-04-02 06:30:00,OBJ_1006,0.4561
2026-04-02 17:30:00,OBJ_1001,2.3519
2026-04-03 00:45:00,OBJ_1006,0.0
2026-04-01 12:45:00,OBJ_1010,4.4697
2026-04-02 00:45:00,OBJ_1010,4.6863
2026-04-01 13:00:00,OBJ_1009,5.492
2026-04-03 21:00:00,OBJ_1006,0.0
2026-04-02 18:45:00,OBJ_1012,12.8014
2026-04-03 19:45:00,OBJ_1006,0.2314
2026-04-03 22:30:00,OBJ_1006,0.0
2026-04-02 08:45:00,OBJ_1014,2.2354
2026-04-03 00:15:00,OBJ_1014,2.1292
2026-04-02 10:15:00,OBJ_1010,2.6086
2026-04-01 10:30:00,OBJ_1012,15.2557
2026-04-03 16:15:00,OBJ_1014,2.9491
2026-04-02 06:15:00,OBJ_1002,6.7141
2026-04-01 11:00:00,OBJ_1012,12.1741
2026-04-01 03:00:00,OBJ_1010,5.3481
2026-04-02 06:15:00,OBJ_1012,5.068
2026-04-02 21:45:00,OBJ_1010,3.5831
2026-04-02 12:00:00,OBJ_1014,2.401
2026-04-02 02:00:00,OBJ_1011,1.3044
2026-04-01 07:30:00,OBJ_1011,1.1762
2026-04-01 15:45:00,OBJ_1011,1.445
2026-04-02 04:45:00,OBJ_1010,5.5269
2026-04-01 02:45:00,OBJ_9999,0.0
2026-04-02 09:00:00,OBJ_1010,3.2917
2026-04-02 11:30:00,OBJ_1010,3.0306
2026-04-01 21:00:00,OBJ_1002,4.096
2026-04-03 18:15:00,OBJ_1010,5.2389
2026-04-01 15:30:00,OBJ_1010,6.3372
2026-04-01 19:30:00,OBJ_1006,0.4618
2026-04-02 10:15:00,OBJ_1001,3.5481
2026-04-03 04:15:00,OBJ_1012,4.8016
2026-04-03 00:15:00,OBJ_1007,3.7504
2026-04-03 05:45:00,OBJ_1002,6.5588
2026-04-03 16:45:00,OBJ_1008,9.8422
2026-04-01 18:45:00,OBJ_1008,12.9339
2026-04-01 00:15:00,OBJ_1001,0.1
2026-04-01 05:45:00,OBJ_1010,6.6819
2026-04-03 07:15:00,OBJ_1009,1.4196
2026-04-01 19:45:00,OBJ_1009,0.3172
2026-04-01 14:45:00,OBJ_1009,5.045
2026-04-03 17:00:00,OBJ_1008,9.6176
2026-04-03 10:45:00,OBJ_1007,2.129
2026-04-02 03:15:00,OBJ_1002,7.8868
2026-04-03 04:15:00,OBJ_1002,7.6288
2026-04-02 22:30:00,OBJ_1001,0.0
2026-04-03 14:15:00,OBJ_1012,12.0383
2026-04-03 01:15:00,OBJ_1009,0.0
2026-04-01 21:30:00,OBJ_1007,3.0733
2026-04-03 12:00:00,OBJ_1002,4.5151
2026-04-02 23:15:00,OBJ_1008,3.5698
2026-04-02 06:00:00,OBJ_1008,3.1966
2026-04-03 16:45:00,OBJ_1014,3.1236
2026-04-03 06:30:00,OBJ_1011,0.9707
2026-04-02 08:45:00,OBJ_1009,3.3555
2026-04-02 18:45:00,OBJ_1002,7.6076
2026-04-01 02:45:00,OBJ_1001,0.0
2026-04-02 07:45:00,OBJ_1012,17.4309
2026-04-03 07:00:00,OBJ_1012,17.783
2026-04-03 00:45:00,OBJ_1005,0.9433
2026-04-03 20:00:00,OBJ_1011,1.4184
2026-04-02 06:15:00,OBJ_1008,3.6663
2026-04-02 13:30:00,OBJ_1006,4.1352
2026-04-02 11:15:00,OBJ_1005,-0.8804
2026-04-03 19:30:00,OBJ_1005,0.8262
2026-04-01 14:30:00,OBJ_1012,15.4444
2026-04-02 21:45:00,OBJ_1005,0.7275
2026-04-02 21:00:00,OBJ_1007,2.5159
2026-04-01 13:00:00,OBJ_1007,4.0766
2026-04-03 07:30:00,OBJ_1009,1.7184
2026-04-03 10:30:00,OBJ_1006,3.2973
2026-04-02 13:45:00,OBJ_1001,3.9141
2026-04-02 11:00:00,OBJ_1006,3.4857
2026-04-02 21:00:00,OBJ_1006,0.0
2026-04-02 16:00:00,OBJ_1014,3.0865
2026-04-03 21:30:00,OBJ_1002,4.2892
2026-04-02 10:00:00,OBJ_1010,2.7908
2026-04-01 14:00:00,OBJ_1010,5.0037
2026-04-02 02:15:00,OBJ_1007,3.9956
2026-04-01 06:30:00,OBJ_1011,1.3447
2026-04-02 02:30:00,OBJ_1012,5.494
2026-04-02 15:45:00,OBJ_1005,0.8649
2026-04-02 20:15:00,OBJ_1009,0.0
2026-04-02 12:15:00,OBJ_1008,13.2372
2026-04-03 01:30:00,OBJ_1001,0.0
2026-04-02 11:45:00,OBJ_1001,4.1166
2026-04-01 21:15:00,OBJ_1014,1.7674
2026-04-02 21:45:00,OBJ_1012,13.8044
2026-04-01 01:15:00,OBJ_1007,3.8937
2026-04-02 11:15:00,OBJ_1006,3.6204
2026-04-03 18:45:00,OBJ_1008,9.4546
2026-04-02 10:45:00,OBJ_1001,3.9364
2026-04-01 04:45:00,OBJ_1008,4.436
2026-04-02 15:30:00,OBJ_1012,12.3737
2026-04-03 12:30:00,OBJ_1010,4.4368
2026-04-03 00:00:00,OBJ_1001,0.0
2026-04-03 07:45:00,OBJ_1014,2.7139
2026-04-02 18:45:00,OBJ_1009,1.4854
2026-04-02 08:45:00,OBJ_1005,0.8782
2026-04-03 14:00:00,OBJ_1008,10.4729
2026-04-01 22:45:00,OBJ_1002,3.2904
2026-04-03 09:45:00,OBJ_1007,2.6427
2026-04-02 14:45:00,OBJ_1008,11.3955
2026-04-02 19:00:00,OBJ_1009,1.2679
2026-04-02 23:15:00,OBJ_1009,0.0
2026-04-03 16:15:00,OBJ_1002,6.5735
2026-04-03 07:00:00,OBJ_1010,4.622
2026-04-02 06:00:00,OBJ_1007,4.904
2026-04-01 23:30:00,OBJ_1006,0.0
2026-04-01 07:30:00,OBJ_1001,1.4441
2026-04-03 17:15:00,OBJ_1007,4.8823
2026-04-01 02:00:00,OBJ_1010,5.4241
2026-04-03 08:30:00,OBJ_1006,2.0692
2026-04-02 18:00:00,OBJ_1002,6.1767
2026-04-01 13:15:00,OBJ_1012,13.2727
2026-04-03 16:00:00,OBJ_1006,3.2291
2026-04-01 22:00:00,OBJ_1005,0.6885
2026-04-03 12:45:00,OBJ_1008,11.3535
2026-04-03 00:45:00,OBJ_1014,2.3665
2026-04-01 13:45:00,OBJ_1007,3.7119
2026-04-02 17:00:00,OBJ_1010,6.7752
2026-04-01 19:45:00,OBJ_1002,6.3057
2026-04-02 10:45:00,OBJ_1011,-1.4671
2026-04-01 14:00:00,OBJ_1012,16.5731
2026-04-03 21:00:00,OBJ_1002,4.1602
2026-04-03 06:00:00,OBJ_1011,0.9375
2026-04-03 03:45:00,OBJ_1001,0.0
2026-04-01 04:00:00,OBJ_1009,0.0
2026-04-02 12:15:00,OBJ_1011,-1.6324
2026-04-02 20:15:00,OBJ_1008,11.9781
2026-04-02 10:30:00,OBJ_1005,-0.8998
2026-04-02 01:15:00,OBJ_1008,3.5513
2026-04-01 07:30:00,OBJ_1012,13.8311
2026-04-03 09:45:00,OBJ_1005,0.6003
2026-04-03 20:45:00,OBJ_1002,4.8627
2026-04-01 13:15:00,OBJ_1011,-1.3091
2026-04-03 03:30:00,OBJ_1009,0.0
2026-04-02 09:45:00,OBJ_1014,2.2398
2026-04-01 19:00:00,OBJ_1001,0.9495
2026-04-02 05:00:00,OBJ_1014,3.6992
2026-04-02 16:15:00,OBJ_1001,3.2069
2026-04-01 15:00:00,OBJ_1011,1.2135
2026-04-03 19:00:00,OBJ_1006,0.9966
2026-04-01 03:15:00,OBJ_1011,1.2899
2026-04-01 04:15:00,OBJ_1005,0.7794
2026-04-03 15:00:00,OBJ_1011,1.4785
2026-04-02 14:15:00,OBJ_1014,3.0957
2026-04-01 12:45:00,OBJ_1012,16.2439
2026-04-01 14:30:00,OBJ_1008,9.5683
2026-04-02 13:15:00,OBJ_1012,12.9582
2026-04-01 06:15:00,OBJ_1012,4.9771
2026-04-02 03:15:00,OBJ_1011,1.0998
2026-04-03 00:15:00,OBJ_1001,0.0
2026-04-01 00:00:00,OBJ_1009,0.0
2026-04-02 17:00:00,OBJ_1012,14.8647
2026-04-02 03:45:00,OBJ_1012,5.129
2026-04-02 07:30:00,OBJ_1011,1.401
2026-04-02 03:15:00,OBJ_1010,5.7091
2026-04-03 10:30:00,OBJ_1001,3.2792
2026-04-03 08:00:00,OBJ_1001,1.8988
2026-04-02 23:45:00,OBJ_1011,1.4055
2026-04-03 19:00:00,OBJ_1011,1.2534
2026-04-02 22:15:00,OBJ_1007,2.2736
2026-04-03 12:00:00,OBJ_1007,3.5688
2026-04-01 05:30:00,OBJ_1002,8.1296
2026-04-01 11:15:00,OBJ_1014,1.9754
2026-04-01 21:30:00,OBJ_1011,1.1195
2026-04-01 00:00:00,OBJ_1008,4.015
2026-04-02 21:45:00,OBJ_1002,4.6862
2026-04-01 11:30:00,OBJ_1007,2.5332
2026-04-03 09:15:00,OBJ_1006,2.7099
2026-04-02 14:15:00,OBJ_1005,-0.8475
2026-04-01 00:15:00,OBJ_1002,4.4651
2026-04-03 07:00:00,OBJ_1005,0.7258
2026-04-02 22:00:00,OBJ_1014,1.6369
2026-04-01 14:15:00,OBJ_1014,2.6591
2026-04-01 00:00:00,OBJ_1006,0.0
2026-04-03 14:30:00,OBJ_1007,5.0699
2026-04-01 03:00:00,OBJ_1005,0.6343
2026-04-01 02:30:00,OBJ_1014,3.3193
2026-04-01 04:00:00,OBJ_1012,4.6786
2026-04-01 14:30:00,OBJ_1006,3.9629
2026-04-03 07:30:00,OBJ_1010,5.563
2026-04-01 10:15:00,OBJ_1008,12.4462
2026-04-03 00:00:00,OBJ_1011,0.904
2026-04-03 14:45:00,OBJ_1005,-0.824
2026-04-03 04:15:00,OBJ_1006,0.0
2026-04-02 07:30:00,OBJ_1002,6.5358
2026-04-03 17:30:00,OBJ_1012,12.6008
2026-04-03 22:45:00,OBJ_1005,0.6593
2026-04-01 19:45:00,OBJ_1010,4.7757
2026-04-01 17:45:00,OBJ_1009,2.5731
2026-04-01 19:45:00,OBJ_1014,2.8052
2026-04-03 14:00:00,OBJ_1005,-0.986
2026-04-03 09:30:00,OBJ_1010,3.1973
2026-04-03 18:30:00,OBJ_1010,5.8375
2026-04-03 19:00:00,OBJ_1001,0.9954
2026-04-03 15:00:00,OBJ_1005,0.6382
2026-04-03 14:00:00,OBJ_1007,4.9337
2026-04-02 02:45:00,OBJ_1010,4.8798
2026-04-01 17:45:00,OBJ_1008,13.4111
2026-04-02 00:30:00,OBJ_1011,1.1561
2026-04-01 21:30:00,OBJ_1008,13.4097
2026-04-02 08:15:00,OBJ_1001,1.8723
2026-04-01 08:45:00,OBJ_1005,0.7682
2026-04-03 20:15:00,OBJ_1014,2.4782
2026-04-01 22:15:00,OBJ_1005,0.9549
2026-04-02 01:15:00,OBJ_1007,4.4306
2026-04-03 08:30:00,OBJ_1012,12.7613
2026-04-03 01:30:00,OBJ_1014,2.4872
2026-04-02 10:30:00,OBJ_1012,13.5617
2026-04-02 20:45:00,OBJ_1002,4.9933
2026-04-01 12:00:00,OBJ_1011,-1.3007
2026-04-01 01:45:00,OBJ_1014,2.78
2026-04-02 20:30:00,OBJ_1008,10.3426
2026-04-01 14:45:00,OBJ_1001,3.8085
2026-04-01 10:15:00,OBJ_1012,12.4649
2026-04-02 21:15:00,OBJ_1001,0.0
2026-04-01 02:30:00,OBJ_1009,0.0
2026-04-01 02:00:00,OBJ_1008,3.6332
2026-04-03 00:15:00,OBJ_1005,0.991
2026-04-03 11:45:00,OBJ_1008,12.4323
2026-04-01 16:30:00,OBJ_1012,15.8087
2026-04-02 04:00:00,OBJ_1007,4.2949
2026-04-02 17:00:00,OBJ_1006,2.387
2026-04-03 19:15:00,OBJ_1010,5.8431
2026-04-03 23:15:00,OBJ_1010,3.7638
2026-04-01 16:00:00,OBJ_1007,4.6033
2026-04-01 20:00:00,OBJ_1005,0.6038
2026-04-02 11:15:00,OBJ_1008,9.1183
2026-04-03 08:30:00,OBJ_1010,5.0716
2026-04-03 22:15:00,OBJ_1001,0.0
2026-04-02 18:30:00,OBJ_1010,4.9839
2026-04-01 22:30:00,OBJ_1010,2.6638
2026-04-01 13:30:00,OBJ_1014,2.9234
2026-04-02 03:45:00,OBJ_1014,3.4181
2026-04-02 02:15:00,OBJ_1011,1.192
2026-04-02 22:00:00,OBJ_1010,2.4781
2026-04-02 00:00:00,OBJ_1012,4.55
2026-04-02 15:30:00,OBJ_1006,3.6334
2026-04-01 23:45:00,OBJ_1007,2.4005
2026-04-03 15:30:00,OBJ_1009,4.5532
2026-04-03 00:00:00,OBJ_1005,0.7493
2026-04-01 12:30:00,OBJ_1012,14.0832
2026-04-03 04:15:00,OBJ_1014,3.3746
2026-04-02 01:00:00,OBJ_1001,0.0
2026-04-02 23:00:00,OBJ_1010,3.5125
2026-04-02 03:15:00,OBJ_1001,0.0
2026-04-01 02:30:00,OBJ_1008,4.3058
2026-04-03 16:00:00,OBJ_1009,4.3125
2026-04-02 06:30:00,OBJ_1002,6.7753
2026-04-01 02:00:00,OBJ_1007,4.866
2026-04-01 21:00:00,OBJ_1014,2.0081
2026-04-02 10:00:00,OBJ_1011,-1.6688
2026-04-01 19:15:00,OBJ_1005,0.9038
2026-04-03 16:15:00,OBJ_1012,12.1308
2026-04-03 11:15:00,OBJ_1001,3.908
2026-04-03 18:45:00,OBJ_1006,1.2349
2026-04-01 16:00:00,OBJ_1005,0.8996
2026-04-01 01:15:00,OBJ_1001,0.0
2026-04-01 23:00:00,OBJ_1005,0.9147
2026-04-01 06:45:00,OBJ_1007,4.6166
2026-04-01 09:45:00,OBJ_1006,2.9406
2026-04-02 14:30:00,OBJ_1001,3.929
2026-04-03 11:00:00,OBJ_1012,12.5055
2026-04-01 06:30:00,OBJ_1009,0.6352
2026-04-03 23:15:00,OBJ_1014,1.8934
2026-04-02 00:15:00,OBJ_1002,4.9057
2026-04-02 02:45:00,OBJ_1008,3.1081
2026-04-03 02:30:00,OBJ_1012,4.7078
2026-04-02 12:00:00,OBJ_1001,3.8298
2026-04-01 10:00:00,OBJ_1014,1.6582
2026-04-03 05:45:00,OBJ_1012,4.8643
2026-04-01 04:15:00,OBJ_1010,6.0245
2026-04-03 15:00:00,OBJ_1012,13.4206
2026-04-02 09:45:00,OBJ_1001,3.1554
2026-04-02 03:30:00,OBJ_1010,5.5326
2026-04-02 21:30:00,OBJ_1005,0.6244
2026-04-02 05:30:00,OBJ_1005,0.9253
2026-04-01 12:45:00,OBJ_1014,2.323
2026-04-02 16:30:00,OBJ_1005,0.7162
2026-04-01 21:30:00,OBJ_1010,3.9246
2026-04-02 19:30:00,OBJ_1007,3.6438
2026-04-01 00:15:00,OBJ_9999,0.0
2026-04-03 22:45:00,OBJ_1001,0.0
2026-04-01 05:30:00,OBJ_1012,5.5037
2026-04-01 21:00:00,OBJ_1010,3.8657
2026-04-02 08:30:00,OBJ_1014,2.2183
2026-04-03 11:00:00,OBJ_1011,-1.3662
2026-04-03 03:30:00,OBJ_1005,0.9897
2026-04-02 17:15:00,OBJ_1009,3.2299
2026-04-03 15:15:00,OBJ_1009,4.5225
2026-04-02 01:45:00,OBJ_1010,5.3952
2026-04-03 01:00:00,OBJ_1009,0.0
2026-04-03 23:30:00,OBJ_1007,3.1347
2026-04-02 00:30:00,OBJ_1005,0.7806
2026-04-02 21:15:00,OBJ_1014,2.0766
2026-04-01 02:30:00,OBJ_9999,0.0
2026-04-03 01:00:00,OBJ_1014,2.753
2026-04-02 02:45:00,OBJ_1011,0.9112
2026-04-01 12:15:00,OBJ_1014,2.0799
2026-04-03 10:15:00,OBJ_1012,14.5339
2026-04-01 13:15:00,OBJ_1005,-0.8975
2026-04-01 22:00:00,OBJ_1011,0.9839
2026-04-03 19:30:00,OBJ_1009,0.595
2026-04-01 09:00:00,OBJ_1010,4.0242
2026-04-01 07:15:00,OBJ_1002,6.8338
2026-04-02 07:30:00,OBJ_1010,4.7979
2026-04-03 17:15:00,OBJ_1001,2.5239
2026-04-03 22:15:00,OBJ_1005,0.6505
2026-04-01 17:00:00,OBJ_1007,4.6889
2026-04-02 06:15:00,OBJ_1005,0.7643
2026-04-01 00:45:00,OBJ_1012,4.4558
2026-04-01 18:00:00,OBJ_1005,0.7105
2026-04-02 04:30:00,OBJ_1010,5.3574
2026-04-01 09:45:00,OBJ_1011,1.409
2026-04-01 05:30:00,OBJ_1014,2.9096
2026-04-02 23:15:00,OBJ_1014,1.7664
2026-04-02 17:45:00,OBJ_1010,6.7813
2026-04-01 21:45:00,OBJ_1014,2.2037
2026-04-01 07:30:00,OBJ_1005,0.9149
2026-04-02 19:30:00,OBJ_1002,5.5105
2026-04-01 11:15:00,OBJ_1009,4.7342
2026-04-02 07:30:00,OBJ_1006,1.4206
2026-04-03 01:45:00,OBJ_1010,4.8112
2026-04-01 10:00:00,OBJ_1012,15.2872
2026-04-02 18:00:00,OBJ_1011,1.3544
2026-04-01 04:00:00,OBJ_1008,4.01
2026-04-03 01:15:00,OBJ_1012,5.1741
2026-04-02 11:15:00,OBJ_1011,-1.6822
2026-04-01 17:30:00,OBJ_1008,9.4194
2026-04-02 16:00:00,OBJ_1006,3.092
2026-04-01 15:30:00,OBJ_1008,10.3107
2026-04-02 09:15:00,OBJ_1007,3.0891
2026-04-03 22:45:00,OBJ_1007,2.326
2026-04-03 04:15:00,OBJ_1010,6.9826
2026-04-03 19:00:00,OBJ_1005,0.6697
2026-04-03 09:15:00,OBJ_1014,2.172
2026-04-01 21:30:00,OBJ_1002,3.8878
2026-04-01 00:15:00,OBJ_1007,3.4866
2026-04-03 07:15:00,OBJ_1006,1.2158
2026-04-01 09:30:00,OBJ_1001,3.1103
2026-04-02 04:45:00,OBJ_1011,1.1237
2026-04-02 09:45:00,OBJ_1005,0.8759
2026-04-03 09:30:00,OBJ_1007,2.7594
2026-04-01 03:45:00,OBJ_1005,0.8676
2026-04-03 08:15:00,OBJ_1007,3.4052
2026-04-03 13:30:00,OBJ_1002,5.6075
2026-04-01 11:15:00,OBJ_1011,-1.5386
2026-04-01 09:00:00,OBJ_1001,2.5658
2026-04-01 19:45:00,OBJ_1006,0.2209
2026-04-02 04:15:00,OBJ_1001,0.0
2026-04-02 08:15:00,OBJ_1008,10.757
2026-04-03 01:00:00,OBJ_1007,3.5664
2026-04-03 18:00:00,OBJ_1010,6.425
2026-04-03 17:30:00,OBJ_1014,3.4629
2026-04-02 00:15:00,OBJ_1010,4.5511
2026-04-03 16:30:00,OBJ_1011,1.0008
2026-04-01 11:30:00,OBJ_1011,-1.6512
2026-04-02 23:00:00,OBJ_1009,0.0
2026-04-03 09:30:00,OBJ_1012,14.7575
2026-04-03 06:30:00,OBJ_1007,4.2935
2026-04-02 23:45:00,OBJ_1014,2.0103
2026-04-02 00:30:00,OBJ_1010,3.8052
2026-04-01 08:15:00,OBJ_1007,3.769
2026-04-01 23:00:00,OBJ_1014,2.0984
2026-04-03 08:30:00,OBJ_1002,6.0753
2026-04-01 23:00:00,OBJ_1002,3.5747
2026-04-03 20:15:00,OBJ_1008,13.2825
2026-04-03 16:45:00,OBJ_1011,0.9208
2026-04-01 05:15:00,OBJ_1008,4.3354
2026-04-03 18:00:00,OBJ_1008,9.1269
2026-04-01 13:00:00,OBJ_1011,-1.361
2026-04-01 14:00:00,OBJ_1007,4.1722
2026-04-01 06:00:00,OBJ_1012,5.8779
2026-04-01 14:15:00,OBJ_1007,4.5228
2026-04-01 14:00:00,OBJ_1014,2.8099
2026-04-01 22:45:00,OBJ_1011,1.1728
2026-04-02 15:45:00,OBJ_1014,3.4986
2026-04-02 06:30:00,OBJ_1012,5.0549
2026-04-01 08:30:00,OBJ_1007,3.3677
2026-04-03 08:15:00,OBJ_1006,1.8696
2026-04-02 20:00:00,OBJ_1007,3.4642
2026-04-02 11:30:00,OBJ_1008,12.4612
2026-04-02 11:30:00,OBJ_1005,-1.1998
2026-04-01 12:30:00,OBJ_1014,2.3182
2026-04-02 05:30:00,OBJ_1001,0.0
2026-04-02 19:00:00,OBJ_1014,3.1391
2026-04-03 07:30:00,OBJ_1014,3.0981
2026-04-03 01:45:00,OBJ_1012,5.9097
2026-04-03 13:45:00,OBJ_1005,-1.0881
2026-04-02 10:15:00,OBJ_1007,2.2311
2026-04-01 00:15:00,OBJ_1003,2.3035
2026-04-01 23:30:00,OBJ_1009,0.0
2026-04-01 08:30:00,OBJ_1006,2.1536
2026-04-01 05:30:00,OBJ_1001,0.0
2026-04-02 21:30:00,OBJ_1002,4.0855
2026-04-01 14:45:00,OBJ_1002,6.1292
2026-04-03 05:15:00,OBJ_1010,5.9493
2026-04-03 23:00:00,OBJ_1002,4.0356
2026-04-03 09:15:00,OBJ_1011,1.0271
2026-04-02 16:15:00,OBJ_1007,5.3127
2026-04-01 14:15:00,OBJ_1008,10.2735
2026-04-01 06:15:00,OBJ_1010,5.915
2026-04-03 16:45:00,OBJ_1007,4.4999
2026-04-03 04:45:00,OBJ_1007,5.1476
2026-04-02 20:15:00,OBJ_1006,0.0
2026-04-01 06:00:00,OBJ_1008,3.0117
2026-04-01 20:45:00,OBJ_1009,0.0
2026-04-01 15:15:00,OBJ_1006,3.7146
2026-04-03 03:30:00,OBJ_1008,4.4209
2026-04-03 07:45:00,OBJ_1005,0.8185
2026-04-01 07:00:00,OBJ_1007,3.8308
2026-04-02 10:00:00,OBJ_1009,4.0878
2026-04-01 19:15:00,OBJ_1010,5.7779
2026-04-02 22:15:00,OBJ_1001,0.0
2026-04-01 17:45:00,OBJ_1002,7.6789
2026-04-03 08:00:00,OBJ_1007,3.2895
2026-04-02 22:45:00,OBJ_1002,2.9748
2026-04-03 21:45:00,OBJ_1001,0.0
2026-04-01 15:45:00,OBJ_1009,4.5591
2026-04-01 07:00:00,OBJ_1005,0.9596
2026-04-01 10:15:00,OBJ_1014,1.398
2026-04-03 09:15:00,OBJ_1010,3.5378
2026-04-01 01:15:00,OBJ_1008,4.4843
2026-04-03 17:00:00,OBJ_1001,2.509
2026-04-03 05:00:00,OBJ_1005,0.8322
2026-04-03 06:30:00,OBJ_1014,2.8494
2026-04-01 12:45:00,OBJ_1006,4.3915
2026-04-03 05:30:00,OBJ_1011,1.3063
2026-04-02 09:45:00,OBJ_1002,4.241
2026-04-01 14:00:00,OBJ_1006,3.9074
2026-04-02 16:00:00,OBJ_1011,1.0786
2026-04-01 16:15:00,OBJ_1008,9.411
2026-04-01 16:00:00,OBJ_1009,4.4719
2026-04-02 01:30:00,OBJ_1005,0.8571
2026-04-01 07:15:00,OBJ_1005,0.9905
2026-04-01 18:15:00,OBJ_1005,0.6594
