timestamp,object_id,forecast_mwh,dq_flags,has_dq_issue
2026-04-01 08:30:00,OBJ_1001,1.9722,,False
2026-04-02 13:45:00,OBJ_1006,3.8605,,False
2026-04-02 10:45:00,OBJ_1002,3.7631,,False
2026-04-02 14:15:00,OBJ_1012,11.5566,,False
2026-04-02 23:45:00,OBJ_1007,2.5668,,False
2026-04-03 17:15:00,OBJ_1005,0.8483,,False
2026-04-03 07:30:00,OBJ_1004,1.1486,,False
2026-04-02 10:45:00,OBJ_1014,1.4585,,False
2026-04-03 02:15:00,OBJ_1005,0.7506,,False
2026-04-02 21:30:00,OBJ_1014,2.4447,,False
2026-04-01 15:45:00,OBJ_1014,2.8916,,False
2026-04-03 15:15:00,OBJ_1011,0.9976,,False
2026-04-01 07:30:00,OBJ_1004,1.1205,,False
2026-04-01 03:45:00,OBJ_1008,4.3913,,False
2026-04-02 06:45:00,OBJ_1001,0.7032,,False
2026-04-03 18:15:00,OBJ_1004,1.1254,,False
2026-04-01 21:45:00,OBJ_1007,3.0009,,False
2026-04-02 02:30:00,OBJ_1010,6.0312,,False
2026-04-02 10:15:00,OBJ_1011,-1.3116,,False
2026-04-01 02:30:00,OBJ_1008,2.9795,,False
2026-04-01 09:15:00,OBJ_1012,18.5223,,False
2026-04-02 05:45:00,OBJ_1002,8.1496,,False
2026-04-02 11:15:00,OBJ_1004,0.9475,,False
2026-04-03 22:30:00,OBJ_1012,4.9722,,False
2026-04-03 16:15:00,OBJ_1001,3.4856,,False
2026-04-01 20:00:00,OBJ_1010,4.7756,,False
2026-04-03 23:30:00,OBJ_1009,0.0,,False
2026-04-02 20:45:00,OBJ_1011,1.277,,False
2026-04-01 20:15:00,OBJ_1010,4.6948,,False
2026-04-02 14:30:00,OBJ_1006,4.2621,,False
2026-04-03 21:00:00,OBJ_1005,0.9272,,False
2026-04-02 12:00:00,OBJ_1005,-0.9037,,False
2026-04-03 13:15:00,OBJ_1006,4.158,,False
2026-04-01 06:30:00,OBJ_1012,5.4532,,False
2026-04-03 15:00:00,OBJ_1006,3.8658,,False
2026-04-02 21:30:00,OBJ_1001,0.0,,False
2026-04-03 07:45:00,OBJ_1010,4.7141,,False
2026-04-02 21:15:00,OBJ_1007,2.9166,,False
2026-04-01 03:00:00,OBJ_1004,1.3117,,False
2026-04-03 12:45:00,OBJ_1010,4.818,,False
2026-04-02 19:45:00,OBJ_1001,0.2242,,False
2026-04-01 18:45:00,OBJ_1006,1.2172,,False
2026-04-03 03:00:00,OBJ_1012,5.4228,,False
2026-04-03 14:45:00,OBJ_1010,5.8433,,False
2026-04-03 21:30:00,OBJ_1006,0.0,,False
2026-04-02 12:45:00,OBJ_1009,5.5902,,False
2026-04-03 13:00:00,OBJ_1004,1.2501,,False
2026-04-01 06:00:00,OBJ_1014,3.1482,,False
2026-04-01 18:45:00,OBJ_1010,5.5686,,False
2026-04-03 13:15:00,OBJ_1005,-0.9493,,False
2026-04-01 20:45:00,OBJ_1007,3.3611,,False
2026-04-03 01:00:00,OBJ_1012,4.9422,,False
2026-04-03 07:30:00,OBJ_1001,1.2358,,False
2026-04-02 21:30:00,OBJ_1002,4.5142,,False
2026-04-01 22:45:00,OBJ_1011,1.3495,,False
2026-04-01 00:30:00,OBJ_1005,0.8574,,False
2026-04-03 05:30:00,OBJ_1002,7.0495,,False
2026-04-03 10:45:00,OBJ_1011,-1.4583,,False
2026-04-03 00:30:00,OBJ_1009,0.0,,False
2026-04-02 19:45:00,OBJ_1004,1.1163,,False
2026-04-01 16:45:00,OBJ_1011,1.0437,,False
2026-04-01 22:30:00,OBJ_1007,2.2624,,False
2026-04-03 00:00:00,OBJ_1001,0.0,,False
2026-04-02 10:45:00,OBJ_1001,3.6261,,False
2026-04-01 11:30:00,OBJ_1009,4.9698,,False
2026-04-03 07:45:00,OBJ_1011,1.4765,,False
2026-04-01 14:15:00,OBJ_1004,1.3672,,False
2026-04-01 00:30:00,OBJ_1010,4.2038,,False
2026-04-02 22:00:00,OBJ_1005,0.6351,,False
2026-04-02 23:15:00,OBJ_1005,1.0515,,False
2026-04-03 19:45:00,OBJ_1004,1.1226,,False
2026-04-02 02:00:00,OBJ_1001,0.0,,False
2026-04-03 07:30:00,OBJ_1014,2.9672,,False
2026-04-03 13:45:00,OBJ_1008,10.8984,,False
2026-04-01 21:15:00,OBJ_1011,1.2555,,False
2026-04-03 23:15:00,OBJ_1008,4.5457,,False
2026-04-01 19:30:00,OBJ_1006,0.4189,,False
2026-04-01 06:45:00,OBJ_1008,4.378,,False
2026-04-02 13:30:00,OBJ_1012,14.9955,,False
2026-04-03 12:30:00,OBJ_1005,-0.872,,False
2026-04-03 12:45:00,OBJ_1011,-1.4844,,False
2026-04-01 21:45:00,OBJ_1014,1.8763,,False
2026-04-01 09:15:00,OBJ_1011,1.393,,False
2026-04-01 03:00:00,OBJ_1010,5.8439,,False
2026-04-03 05:45:00,OBJ_1002,6.5538,,False
2026-04-02 02:45:00,OBJ_1009,0.0,,False
2026-04-02 01:15:00,OBJ_1005,0.71,,False
2026-04-03 05:45:00,OBJ_1001,0.0,,False
2026-04-01 04:15:00,OBJ_1009,0.0,,False
2026-04-02 11:15:00,OBJ_1007,2.5334,,False
2026-04-02 19:00:00,OBJ_1007,3.6444,,False
2026-04-02 13:00:00,OBJ_1007,3.9442,,False
2026-04-01 03:45:00,OBJ_1005,0.7751,,False
2026-04-02 19:45:00,OBJ_1010,5.8889,,False
2026-04-02 21:15:00,OBJ_1009,0.0,,False
2026-04-03 19:15:00,OBJ_1010,4.9096,,False
2026-04-02 11:30:00,OBJ_1011,-1.8567,,False
2026-04-03 10:45:00,OBJ_1002,3.1332,,False
2026-04-01 15:00:00,OBJ_1004,1.252,,False
2026-04-01 11:15:00,OBJ_1004,1.0603,,False
2026-04-01 11:00:00,OBJ_1012,17.3534,,False
2026-04-03 00:45:00,OBJ_1011,0.9289,,False
2026-04-03 08:15:00,OBJ_1011,1.38,,False
2026-04-01 11:45:00,OBJ_1002,3.9147,,False
2026-04-01 14:45:00,OBJ_1001,3.8354,,False
2026-04-01 17:30:00,OBJ_1001,2.3502,,False
2026-04-02 05:00:00,OBJ_1002,7.1782,,False
2026-04-03 09:00:00,OBJ_1007,2.4838,,False
2026-04-02 02:15:00,OBJ_1010,6.2257,,False
2026-04-01 01:00:00,OBJ_1006,0.0,,False
2026-04-03 17:30:00,OBJ_1007,4.2218,,False
2026-04-01 22:15:00,OBJ_1005,0.6748,,False
2026-04-02 12:30:00,OBJ_1005,-1.2244,,False
2026-04-01 22:00:00,OBJ_1009,0.0,,False
2026-04-02 15:45:00,OBJ_1012,11.2968,,False
2026-04-03 23:00:00,OBJ_1002,3.7707,,False
2026-04-03 05:00:00,OBJ_1001,0.0,,False
2026-04-02 15:30:00,OBJ_1007,5.0387,,False
2026-04-03 21:30:00,OBJ_1002,5.1961,,False
2026-04-01 20:15:00,OBJ_1005,0.6118,,False
2026-04-02 01:00:00,OBJ_1001,0.0,,False
2026-04-03 09:15:00,OBJ_1009,3.7193,,False
2026-04-03 20:45:00,OBJ_1010,4.262,,False
2026-04-01 11:15:00,OBJ_1009,4.992,,False
2026-04-01 04:45:00,OBJ_1010,6.1772,,False
2026-04-03 17:15:00,OBJ_1009,3.2499,,False
2026-04-03 23:45:00,OBJ_1004,0.9346,,False
2026-04-03 07:15:00,OBJ_1005,0.6282,,False
2026-04-02 17:00:00,OBJ_1012,14.0991,,False
2026-04-01 01:45:00,OBJ_1012,3.9711,,False
2026-04-01 09:45:00,OBJ_1011,1.2584,,False
2026-04-01 11:15:00,OBJ_1011,-1.6632,,False
2026-04-03 01:30:00,OBJ_1006,0.0,,False
2026-04-02 22:45:00,OBJ_1007,1.9362,,False
2026-04-01 20:45:00,OBJ_1006,0.0,,False
2026-04-03 10:15:00,OBJ_1007,2.4286,,False
2026-04-01 17:00:00,OBJ_1009,3.655,,False
2026-04-02 02:15:00,OBJ_1009,0.0,,False
2026-04-03 19:30:00,OBJ_1009,0.6372,,False
2026-04-02 23:30:00,OBJ_1014,1.9847,,False
2026-04-03 04:15:00,OBJ_1011,1.5292,,False
2026-04-01 05:45:00,OBJ_1012,5.231,,False
2026-04-01 09:15:00,OBJ_1014,1.771,,False
2026-04-03 14:45:00,OBJ_1009,5.8009,,False
2026-04-01 14:15:00,OBJ_1008,12.0107,,False
2026-04-03 12:15:00,OBJ_1007,3.3389,,False
2026-04-01 09:30:00,OBJ_1006,3.0716,,False
2026-04-02 13:15:00,OBJ_1006,3.8606,,False
2026-04-02 20:30:00,OBJ_1005,0.8165,,False
2026-04-02 18:30:00,OBJ_1005,0.9866,,False
2026-04-03 18:00:00,OBJ_1001,2.1259,,False
2026-04-01 22:30:00,OBJ_1002,2.9878,,False
2026-04-01 20:15:00,OBJ_1006,0.0,,False
2026-04-02 09:00:00,OBJ_1012,17.2076,,False
2026-04-02 00:45:00,OBJ_1007,3.3094,,False
2026-04-03 08:45:00,OBJ_1014,2.374,,False
2026-04-02 02:15:00,OBJ_1008,3.9196,,False
2026-04-03 17:30:00,OBJ_1011,1.4816,,False
2026-04-02 05:30:00,OBJ_1004,1.2039,,False
2026-04-02 04:00:00,OBJ_1006,0.0,,False
2026-04-03 13:00:00,OBJ_1014,2.5846,,False
2026-04-01 20:30:00,OBJ_1004,1.1621,,False
2026-04-03 22:30:00,OBJ_1007,2.2915,,False
2026-04-03 03:30:00,OBJ_1006,0.0,,False
2026-04-03 15:45:00,OBJ_1005,1.0464,,False
2026-04-03 15:45:00,OBJ_1010,4.8088,,False
2026-04-03 04:15:00,OBJ_1004,1.2601,,False
2026-04-03 21:15:00,OBJ_1002,3.7981,,False
2026-04-02 05:45:00,OBJ_1009,0.0,,False
2026-04-03 12:45:00,OBJ_1006,4.8436,,False
2026-04-03 16:00:00,OBJ_1012,17.8394,,False
2026-04-02 07:00:00,OBJ_1014,2.6706,,False
2026-04-02 06:15:00,OBJ_1006,0.2166,,False
2026-04-02 18:00:00,OBJ_1008,11.1423,,False
2026-04-01 23:30:00,OBJ_1004,1.1117,,False
2026-04-01 07:45:00,OBJ_1014,2.9533,,False
2026-04-02 23:15:00,OBJ_1010,4.0589,,False
2026-04-02 20:45:00,OBJ_1009,0.0,,False
2026-04-01 19:30:00,OBJ_1012,14.8905,,False
2026-04-03 20:30:00,OBJ_1011,1.0154,,False
2026-04-02 18:45:00,OBJ_1004,1.2162,,False
2026-04-01 00:30:00,OBJ_1003,1.6056,,False
2026-04-02 19:45:00,OBJ_1009,0.3577,,False
2026-04-01 06:15:00,OBJ_1009,0.3309,,False
2026-04-01 14:15:00,OBJ_1014,3.2149,,False
2026-04-03 16:45:00,OBJ_1009,3.092,,False
2026-04-03 03:45:00,OBJ_1005,0.7957,,False
2026-04-03 19:45:00,OBJ_1006,0.2358,,False
2026-04-02 12:15:00,OBJ_1006,4.5667,,False
2026-04-03 06:15:00,OBJ_1011,1.0264,,False
2026-04-03 09:00:00,OBJ_1001,2.8055,,False
2026-04-03 08:30:00,OBJ_1004,1.0048,,False
2026-04-01 15:15:00,OBJ_1008,12.7575,,False
2026-04-03 01:45:00,OBJ_1006,0.0,,False
2026-04-03 00:15:00,OBJ_1007,3.0545,,False
2026-04-01 09:45:00,OBJ_1006,2.8974,,False
2026-04-03 01:45:00,OBJ_1011,1.216,,False
2026-04-01 20:30:00,OBJ_1001,0.0,,False
2026-04-01 04:00:00,OBJ_1004,1.0133,,False
2026-04-03 09:45:00,OBJ_1004,1.0523,,False
2026-04-01 18:30:00,OBJ_1011,0.9833,,False
2026-04-03 01:30:00,OBJ_1007,4.1267,,False
2026-04-01 16:15:00,OBJ_1007,5.3573,,False
2026-04-01 04:45:00,OBJ_1014,2.9421,,False
2026-04-01 03:15:00,OBJ_1007,5.2673,,False
2026-04-02 13:45:00,OBJ_1007,4.4948,,False
2026-04-01 04:00:00,OBJ_1008,4.3695,,False
2026-04-02 14:45:00,OBJ_1002,6.7709,,False
2026-04-02 03:00:00,OBJ_1010,6.695,,False
2026-04-01 00:15:00,OBJ_1012,4.1356,,False
2026-04-01 12:00:00,OBJ_1012,14.5618,,False
2026-04-02 15:00:00,OBJ_1010,6.9676,,False
2026-04-01 15:30:00,OBJ_1006,3.5098,,False
2026-04-01 00:30:00,OBJ_1006,0.0,,False
2026-04-03 13:15:00,OBJ_1009,5.601,,False
2026-04-03 12:45:00,OBJ_1001,3.7231,,False
2026-04-03 01:30:00,OBJ_1011,1.3269,,False
2026-04-02 05:15:00,OBJ_1014,3.4744,,False
2026-04-02 23:30:00,OBJ_1004,1.1466,,False
2026-04-02 21:00:00,OBJ_1001,0.0,,False
2026-04-02 06:00:00,OBJ_1007,5.0939,,False
2026-04-03 09:00:00,OBJ_1008,10.6334,,False
2026-04-03 16:00:00,OBJ_1010,5.9,,False
2026-04-01 04:45:00,OBJ_1009,0.0,,False
2026-04-02 05:45:00,OBJ_1011,1.3822,,False
2026-04-01 10:30:00,OBJ_1014,1.4556,,False
2026-04-02 17:15:00,OBJ_1010,6.05,,False
2026-04-02 15:45:00,OBJ_1002,6.1938,,False
2026-04-02 06:15:00,OBJ_1002,6.4979,,False
2026-04-01 21:00:00,OBJ_1004,1.1074,,False
2026-04-01 04:30:00,OBJ_1008,3.5118,,False
2026-04-01 19:15:00,OBJ_1002,7.341,,False
2026-04-01 02:30:00,OBJ_9999,0.0,,False
2026-04-01 16:30:00,OBJ_1004,1.0275,,False
2026-04-02 16:00:00,OBJ_1011,1.1687,,False
2026-04-03 20:00:00,OBJ_1007,3.4858,,False
2026-04-01 11:30:00,OBJ_1005,-0.805,,False
2026-04-03 03:45:00,OBJ_1010,5.6515,,False
2026-04-02 12:45:00,OBJ_1002,6.4436,,False
2026-04-02 12:45:00,OBJ_1006,4.8325,,False
2026-04-03 01:15:00,OBJ_1011,1.1628,,False
2026-04-03 14:30:00,OBJ_1010,6.4396,,False
2026-04-02 04:00:00,OBJ_1001,0.0,,False
2026-04-01 11:15:00,OBJ_1012,13.7725,,False
2026-04-02 07:30:00,OBJ_1004,1.0036,,False
2026-04-01 05:15:00,OBJ_1007,5.0876,,False
2026-04-02 10:15:00,OBJ_1014,1.5035,,False
2026-04-01 21:15:00,OBJ_1012,12.8808,,False
2026-04-01 13:00:00,OBJ_1005,-0.8985,,False
2026-04-02 07:15:00,OBJ_1006,1.0992,,False
2026-04-02 06:00:00,OBJ_1005,0.7661,,False
2026-04-01 01:45:00,OBJ_1014,2.5693,,False
2026-04-02 03:15:00,OBJ_1009,0.0,,False
2026-04-01 18:15:00,OBJ_1010,5.771,,False
2026-04-02 11:15:00,OBJ_1006,3.4372,,False
2026-04-01 13:30:00,OBJ_1004,1.3358,,False
2026-04-02 03:45:00,OBJ_1001,0.0,,False
2026-04-01 02:30:00,OBJ_1006,0.0,,False
2026-04-03 18:15:00,OBJ_1005,0.8906,,False
2026-04-03 03:30:00,OBJ_1012,6.1564,,False
2026-04-01 00:00:00,OBJ_1014,2.1847,,False
2026-04-01 05:15:00,OBJ_1004,1.1556,,False
2026-04-02 00:30:00,OBJ_1001,0.0,,False
2026-04-03 15:00:00,OBJ_1011,1.3714,,False
2026-04-02 05:00:00,OBJ_1014,3.187,,False
2026-04-01 20:15:00,OBJ_1001,0.0,,False
2026-04-03 12:00:00,OBJ_1009,5.5305,,False
2026-04-01 04:30:00,OBJ_1004,1.0908,,False
2026-04-02 11:00:00,OBJ_1010,2.9912,,False
2026-04-01 15:15:00,OBJ_1006,3.9986,,False
2026-04-02 09:30:00,OBJ_1010,3.1377,,False
2026-04-02 17:15:00,OBJ_1001,2.6522,,False
2026-04-02 02:45:00,OBJ_1002,7.2018,,False
2026-04-02 14:15:00,OBJ_1006,3.8723,,False
2026-04-03 22:15:00,OBJ_1002,2.7599,,False
2026-04-01 15:45:00,OBJ_1001,3.4706,,False
2026-04-03 02:45:00,OBJ_1012,5.8812,,False
2026-04-01 08:45:00,OBJ_1005,0.8104,,False
2026-04-03 03:00:00,OBJ_1009,0.0,,False
2026-04-01 04:15:00,OBJ_1008,4.0227,,False
2026-04-02 16:45:00,OBJ_1005,0.6416,,False
2026-04-02 06:30:00,OBJ_1011,0.9782,,False
2026-04-03 15:45:00,OBJ_1002,6.9876,,False
2026-04-02 16:00:00,OBJ_1012,13.8228,,False
2026-04-02 00:30:00,OBJ_1007,3.7846,,False
2026-04-03 03:45:00,OBJ_1006,0.0,,False
2026-04-02 03:30:00,OBJ_1006,0.0,,False
2026-04-03 07:00:00,OBJ_1005,0.6405,,False
2026-04-03 03:15:00,OBJ_1002,6.8432,,False
2026-04-01 11:45:00,OBJ_1014,1.6344,,False
2026-04-03 13:00:00,OBJ_1010,4.4784,,False
2026-04-02 09:00:00,OBJ_1002,3.6478,,False
2026-04-01 10:30:00,OBJ_1001,3.3096,,False
2026-04-02 22:00:00,OBJ_1004,1.2142,,False
2026-04-03 17:45:00,OBJ_1014,3.6607,,False
2026-04-01 05:00:00,OBJ_1009,0.0,,False
2026-04-02 23:45:00,OBJ_1006,0.0,,False
2026-04-03 04:30:00,OBJ_1011,1.0934,,False
2026-04-01 16:30:00,OBJ_1001,3.0216,,False
2026-04-01 21:45:00,OBJ_1001,0.0,,False
2026-04-03 23:45:00,OBJ_1012,5.7862,,False
2026-04-02 13:45:00,OBJ_1002,6.6389,,False
2026-04-03 16:00:00,OBJ_1002,7.1719,,False
2026-04-01 04:00:00,OBJ_1011,1.2735,,False
2026-04-03 05:15:00,OBJ_1009,0.0,,False
2026-04-02 14:45:00,OBJ_1012,14.7426,,False
2026-04-02 00:00:00,OBJ_1006,0.0,,False
2026-04-02 16:00:00,OBJ_1001,2.8431,,False
2026-04-01 07:30:00,OBJ_1008,9.839,,False
2026-04-01 12:00:00,OBJ_1002,4.767,,False
2026-04-02 19:15:00,OBJ_1009,0.9796,,False
2026-04-03 21:00:00,OBJ_1009,0.0,,False
2026-04-03 23:00:00,OBJ_1004,1.0458,,False
2026-04-01 08:30:00,OBJ_1006,2.3537,,False
2026-04-03 19:15:00,OBJ_1011,1.03,,False
2026-04-02 06:00:00,OBJ_1004,1.112,,False
2026-04-02 15:45:00,OBJ_1005,0.8118,,False
2026-04-02 19:15:00,OBJ_1008,9.6092,,False
2026-04-03 09:15:00,OBJ_1002,4.1026,,False
2026-04-02 21:00:00,OBJ_1014,1.7921,,False
2026-04-03 20:30:00,OBJ_1006,0.0,,False
2026-04-03 02:30:00,OBJ_1002,5.8346,,False
2026-04-03 12:00:00,OBJ_1006,4.6935,,False
2026-04-03 18:15:00,OBJ_1002,8.0087,,False
2026-04-03 01:45:00,OBJ_1007,4.2504,,False
2026-04-03 01:30:00,OBJ_1012,5.4145,,False
2026-04-01 03:45:00,OBJ_1014,3.0472,,False
2026-04-01 04:00:00,OBJ_1009,0.0,,False
2026-04-02 09:45:00,OBJ_1005,0.8123,,False
2026-04-01 20:45:00,OBJ_1009,0.0,,False
2026-04-01 19:45:00,OBJ_1004,1.2835,,False
2026-04-02 05:30:00,OBJ_1002,7.6058,,False
2026-04-02 20:45:00,OBJ_1012,15.6707,,False
2026-04-01 11:45:00,OBJ_1006,4.0911,,False
2026-04-02 22:00:00,OBJ_1008,4.6392,,False
2026-04-02 16:30:00,OBJ_1007,4.1324,,False
2026-04-02 12:00:00,OBJ_1009,5.1333,,False
2026-04-03 10:30:00,OBJ_1012,14.8012,,False
2026-04-02 12:30:00,OBJ_1002,5.1499,,False
2026-04-03 21:00:00,OBJ_1001,0.0,,False
2026-04-03 12:45:00,OBJ_1014,2.0164,,False
2026-04-02 10:00:00,OBJ_1008,8.2669,,False
2026-04-03 20:00:00,OBJ_1002,5.4779,,False
2026-04-02 07:30:00,OBJ_1005,0.6659,,False
2026-04-01 03:45:00,OBJ_1010,5.2983,,False
2026-04-02 04:30:00,OBJ_1011,1.1419,,False
2026-04-02 23:45:00,OBJ_1004,1.1773,,False
2026-04-03 00:45:00,OBJ_1014,2.9015,,False
2026-04-01 13:00:00,OBJ_1007,4.0463,,False
2026-04-03 01:15:00,OBJ_1005,0.9006,,False
2026-04-01 21:45:00,OBJ_1002,4.0978,,False
2026-04-03 16:00:00,OBJ_1007,4.5462,,False
2026-04-03 04:00:00,OBJ_1014,2.8223,,False
2026-04-03 16:45:00,OBJ_1007,5.0441,,False
2026-04-03 12:00:00,OBJ_1010,4.2916,,False
2026-04-01 06:00:00,OBJ_1002,6.5095,,False
2026-04-03 15:15:00,OBJ_1005,1.0901,,False
2026-04-03 03:30:00,OBJ_1005,0.7513,,False
2026-04-03 05:30:00,OBJ_1012,4.3328,,False
2026-04-02 07:30:00,OBJ_1007,4.4514,,False
2026-04-01 00:15:00,OBJ_1011,1.0767,,False
2026-04-02 03:15:00,OBJ_1006,0.0,,False
2026-04-02 07:15:00,OBJ_1001,1.1413,,False
2026-04-02 05:00:00,OBJ_1005,0.8198,,False
2026-04-02 07:45:00,OBJ_1005,0.912,,False
2026-04-03 13:45:00,OBJ_1006,3.994,,False
2026-04-03 11:15:00,OBJ_1002,4.4362,,False
2026-04-01 23:15:00,OBJ_1004,1.2867,,False
2026-04-01 02:00:00,OBJ_1008,3.814,,False
2026-04-02 04:15:00,OBJ_1007,4.2754,,False
2026-04-01 05:15:00,OBJ_1011,1.3384,,False
2026-04-03 21:30:00,OBJ_1010,3.8317,,False
2026-04-03 06:15:00,OBJ_1009,0.2765,,False
2026-04-02 16:00:00,OBJ_1004,1.1228,,False
2026-04-03 03:00:00,OBJ_1011,1.0656,,False
2026-04-01 23:00:00,OBJ_1011,1.339,,False
2026-04-01 03:00:00,OBJ_1007,4.7786,,False
2026-04-01 13:30:00,OBJ_1012,12.9177,,False
2026-04-02 19:30:00,OBJ_1005,0.6632,,False
2026-04-03 00:45:00,OBJ_1006,0.0,,False
2026-04-01 04:30:00,OBJ_1011,0.9527,,False
2026-04-02 06:00:00,OBJ_1006,0.0,,False
2026-04-01 10:15:00,OBJ_1008,10.2989,,False
2026-04-03 21:00:00,OBJ_1010,3.7343,,False
2026-04-01 05:00:00,OBJ_1001,0.0,,False
2026-04-01 16:30:00,OBJ_1010,5.3208,,False
2026-04-03 09:30:00,OBJ_1009,4.0774,,False
2026-04-01 00:15:00,OBJ_9999,0.0,,False
2026-04-02 18:00:00,OBJ_1009,2.2483,,False
2026-04-02 13:30:00,OBJ_1011,-1.4358,,False
2026-04-02 03:30:00,OBJ_1014,3.1754,,False
2026-04-03 08:00:00,OBJ_1009,2.51,,False
2026-04-02 14:00:00,OBJ_1007,4.941,,False
2026-04-01 08:15:00,OBJ_1006,1.9038,,False
2026-04-02 13:15:00,OBJ_1008,9.1015,,False
2026-04-01 17:45:00,OBJ_1010,6.3444,,False
2026-04-03 19:45:00,OBJ_1001,0.2363,,False
2026-04-01 14:30:00,OBJ_1011,-1.8949,,False
2026-04-03 15:30:00,OBJ_1004,1.1381,,False
2026-04-01 09:30:00,OBJ_1007,3.3468,,False
2026-04-01 04:45:00,OBJ_1002,6.6954,,False
2026-04-03 19:00:00,OBJ_1009,1.1132,,False
2026-04-02 20:15:00,OBJ_1011,1.3745,,False
2026-04-01 07:15:00,OBJ_1011,0.9508,,False
2026-04-02 11:45:00,OBJ_1010,2.9786,,False
2026-04-01 23:00:00,OBJ_1014,1.6127,,False
2026-04-01 23:15:00,OBJ_1008,4.08,,False
2026-04-03 12:45:00,OBJ_1012,14.7611,,False
2026-04-03 20:00:00,OBJ_1011,0.8532,,False
2026-04-02 23:00:00,OBJ_1004,1.1852,,False
2026-04-01 10:00:00,OBJ_1007,2.1141,,False
2026-04-02 17:00:00,OBJ_1006,2.3578,,False
2026-04-03 04:00:00,OBJ_1002,7.4999,,False
2026-04-01 09:00:00,OBJ_1007,3.0323,,False
2026-04-01 03:45:00,OBJ_1002,7.4072,,False
2026-04-03 01:45:00,OBJ_1001,0.0,,False
2026-04-02 15:30:00,OBJ_1008,10.0116,,False
2026-04-03 21:15:00,OBJ_1012,16.8158,,False
2026-04-01 21:00:00,OBJ_1010,3.7213,,False
2026-04-02 18:30:00,OBJ_1014,2.6145,,False
2026-04-01 20:00:00,OBJ_1007,3.0738,,False
2026-04-03 23:45:00,OBJ_1008,3.5596,,False
2026-04-02 19:45:00,OBJ_1012,18.3061,,False
2026-04-01 06:00:00,OBJ_1011,1.1578,,False
2026-04-01 11:00:00,OBJ_1011,-1.3666,,False
2026-04-02 21:15:00,OBJ_1014,2.0529,,False
2026-04-02 11:30:00,OBJ_1001,3.7345,,False
2026-04-02 19:15:00,OBJ_1007,4.608,,False
2026-04-02 02:00:00,OBJ_1002,7.4631,,False
2026-04-03 06:00:00,OBJ_1005,0.8378,,False
2026-04-03 15:00:00,OBJ_1007,4.8326,,False
2026-04-02 07:15:00,OBJ_1009,1.5305,,False
2026-04-03 00:15:00,OBJ_1006,0.0,,False
2026-04-03 04:30:00,OBJ_1009,0.0,,False
2026-04-01 09:00:00,OBJ_1014,1.8043,,False
2026-04-01 00:00:00,OBJ_1006,0.0,,False
2026-04-03 09:00:00,OBJ_1012,11.7796,,False
2026-04-03 22:45:00,OBJ_1001,0.0,,False
2026-04-02 17:45:00,OBJ_1001,1.9453,,False
2026-04-01 22:00:00,OBJ_1007,2.2185,,False
2026-04-03 10:30:00,OBJ_1007,2.409,,False
2026-04-01 10:15:00,OBJ_1012,13.3317,,False
2026-04-02 15:45:00,OBJ_1011,1.2081,,False
2026-04-03 22:15:00,OBJ_1007,2.5061,,False
2026-04-03 12:15:00,OBJ_1006,4.1379,,False
2026-04-02 02:45:00,OBJ_1007,4.4297,,False
2026-04-02 03:00:00,OBJ_1005,0.7,,False
2026-04-01 04:00:00,OBJ_1001,0.0,,False
2026-04-02 08:45:00,OBJ_1006,2.2088,,False
2026-04-03 22:30:00,OBJ_1010,2.6118,,False
2026-04-01 19:45:00,OBJ_1012,12.7012,,False
2026-04-01 03:00:00,OBJ_1008,2.9834,,False
2026-04-01 13:30:00,OBJ_1005,-1.0653,,False
2026-04-01 18:15:00,OBJ_1005,0.8514,,False
2026-04-03 20:15:00,OBJ_1005,0.9974,,False
2026-04-01 14:00:00,OBJ_1010,4.9991,,False
2026-04-02 05:45:00,OBJ_1010,5.8116,,False
2026-04-03 14:45:00,OBJ_1004,1.2066,,False
2026-04-01 23:00:00,OBJ_1002,4.1332,,False
2026-04-01 11:00:00,OBJ_1006,4.0688,,False
2026-04-01 14:00:00,OBJ_1006,4.3366,,False
2026-04-03 16:15:00,OBJ_1011,1.0738,,False
2026-04-02 17:30:00,OBJ_1009,3.0758,,False
2026-04-03 04:30:00,OBJ_1005,0.8065,,False
2026-04-03 01:30:00,OBJ_1002,5.3869,,False
2026-04-03 22:15:00,OBJ_1009,0.0,,False
,OBJ_1002,2.8,malformed_timestamp,True
2026-04-02 23:15:00,OBJ_1012,4.4828,,False
2026-04-02 19:45:00,OBJ_1008,10.5214,,False
2026-04-03 18:00:00,OBJ_1011,1.2295,,False
2026-04-03 22:15:00,OBJ_1008,4.565,,False
2026-04-03 08:00:00,OBJ_1006,1.9362,,False
2026-04-02 08:00:00,OBJ_1005,0.8114,,False
2026-04-01 04:15:00,OBJ_1010,5.284,,False
2026-04-01 07:15:00,OBJ_1002,6.3337,,False
2026-04-01 02:15:00,OBJ_1002,6.7521,,False
2026-04-03 00:00:00,OBJ_1009,0.0,,False
2026-04-01 00:15:00,OBJ_1005,0.8804,,False
2026-04-03 17:30:00,OBJ_1001,2.3835,,False
2026-04-01 17:30:00,OBJ_1012,11.2702,,False
2026-04-03 04:15:00,OBJ_1005,0.8326,,False
2026-04-03 15:15:00,OBJ_1007,4.6294,,False
2026-04-01 04:15:00,OBJ_1014,2.9737,,False
2026-04-03 10:00:00,OBJ_1010,2.9172,,False
